AGENCIA,CONTA,BANCO,TITULAR,OPERACAO,DATAHORA,VALOR
1001,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1088,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1094,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1027,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1038,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1052,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1088,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1022,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1080,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1043,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
1089,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1029,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1040,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1018,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1067,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1004,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1067,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1064,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1061,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1035,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1072,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1038,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1085,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1031,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1050,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1032,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1038,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1014,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1072,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1019,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1021,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1065,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1057,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1017,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1065,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1072,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1096,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1029,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1094,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1012,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1088,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1047,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1081,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1070,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1012,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1016,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1060,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1063,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1053,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1005,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1061,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1033,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1024,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1029,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1022,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1007,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1094,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1061,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1018,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1046,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1098,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1057,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1026,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1046,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1053,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1013,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1051,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1083,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1007,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1018,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1077,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1093,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1096,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1077,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1021,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1061,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1011,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1031,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1060,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1012,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1066,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1091,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1089,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1080,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1004,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1071,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1009,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1034,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1093,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1083,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1097,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1060,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1043,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1026,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1068,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1061,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1016,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1001,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1035,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1087,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1015,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1055,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1003,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1055,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1001,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1095,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1048,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1044,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1034,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1020,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1095,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1067,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1007,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1089,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1075,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1090,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1055,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1058,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1008,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1078,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1043,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1056,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1095,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1008,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1054,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1029,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1026,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1091,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1037,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1061,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1040,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1061,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1093,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1048,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1070,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1014,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1089,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1081,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1072,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1060,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1035,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1084,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1046,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1074,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1038,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1033,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1057,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1082,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1010,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1097,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1084,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1076,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1006,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1060,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1046,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1034,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1016,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1007,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1019,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1058,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1042,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1006,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1052,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1025,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1055,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1066,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1019,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1050,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1047,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1064,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1076,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1094,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1032,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1006,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1017,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1070,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1095,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1043,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1100,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1055,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1036,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1070,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1035,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1095,8340,BB,CLARA,SAQUE,2022-02-08T19:26:01,392.06
1017,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1100,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1044,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1065,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1090,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1064,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1059,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1026,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1003,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1061,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1044,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1049,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1070,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1039,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1046,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1027,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1040,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1045,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1069,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1042,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1016,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1042,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1016,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1002,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1083,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1005,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1011,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1059,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1056,8340,BB,CLARA,SAQUE,2022-02-08T19:26:01,392.06
1044,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1083,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1005,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1005,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1060,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1068,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1080,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1068,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1007,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1052,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1020,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1081,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1092,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1017,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1028,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1028,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1050,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1082,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1081,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1059,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1038,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1045,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1032,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1082,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1017,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1002,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1099,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1063,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1057,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1021,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1073,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1065,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1043,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1038,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1017,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1011,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1046,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1015,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1073,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1084,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1054,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1087,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1093,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1058,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1031,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1032,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1006,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1095,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1049,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1002,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1054,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1057,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1062,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1067,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1090,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1015,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1043,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1030,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1025,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1014,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1031,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1090,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1046,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1036,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1063,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1055,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1022,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1009,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1006,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1078,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1002,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1017,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1100,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1021,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1100,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1064,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1003,1597,BRADESCO,PEDRO,DEPOSITO,2022-02-04T16:30:47,297.43
1067,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1051,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1095,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1059,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1041,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1067,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1087,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1001,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1066,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1097,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1025,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1072,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1041,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1078,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1046,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1012,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1035,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1046,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1005,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1097,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1023,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1025,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1034,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1021,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1042,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1072,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1046,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1014,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1089,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1028,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1087,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1096,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1004,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1001,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1028,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1025,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1088,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1068,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1056,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1024,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1030,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1030,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1086,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1032,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1088,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1029,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1062,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1021,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
